Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,296,Male,81,3,Research Director,2,Married,15736,5,No,16,3,16,5,1,10,9,4,7
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,304,Male,62,2,Laboratory Technician,2,Single,9945,8,No,16,3,16,3,4,13,11,3,7
41,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,334,Male,36,2,Research Scientist,1,Divorced,19877,2,No,16,3,17,2,2,1,0,0,0
53,No,Travel_Rarely,1070,Research & Development,3,4,Medical,386,Male,45,4,Research Director,3,Married,21016,3,Yes,16,3,21,5,2,5,3,1,3
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,Female,83,5,Manager,2,Single,13035,3,No,22,4,22,4,3,0,0,0,0
32,No,Travel_Rarely,1018,Research & Development,2,4,Medical,439,Female,74,2,Research Scientist,4,Single,10557,7,No,16,3,10,0,2,7,7,0,7
43,No,Travel_Rarely,1001,Research & Development,7,3,Life Sciences,451,Female,43,3,Healthcare Representative,1,Married,9262,8,No,16,3,10,1,2,1,0,0,0
37,No,Travel_Rarely,1192,Research & Development,5,2,Medical,460,Male,61,2,Manufacturing Director,4,Divorced,23177,7,No,16,3,8,2,2,6,2,0,4
31,No,Travel_Rarely,408,Research & Development,9,4,Life Sciences,493,Male,42,1,Research Scientist,2,Single,7551,0,Yes,16,3,3,5,3,2,2,2,2
29,No,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,495,Male,54,1,Research Scientist,4,Single,18168,9,No,16,3,6,4,3,3,2,1,2
28,No,Travel_Rarely,304,Sales,9,4,Life Sciences,498,Male,92,2,Sales Executive,4,Single,20750,1,No,16,3,7,1,3,7,5,0,7
42,No,Travel_Rarely,201,Research & Development,1,4,Life Sciences,517,Female,95,1,Laboratory Technician,1,Divorced,20490,3,No,16,3,8,5,3,5,2,1,2
41,No,Travel_Rarely,645,Sales,1,3,Marketing,534,Male,49,3,Sales Executive,1,Married,19566,1,No,16,3,10,2,3,10,7,0,7
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,554,Female,62,1,Sales Representative,2,Single,21972,1,Yes,16,3,6,4,3,5,3,1,4
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,555,Female,33,1,Sales Representative,3,Divorced,12253,0,No,16,3,3,3,2,2,2,1,0
29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,565,Female,71,1,Research Scientist,2,Married,18300,5,No,16,3,6,2,4,2,2,1,1
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,593,Male,99,1,Laboratory Technician,3,Single,9129,5,No,16,3,4,3,3,2,2,1,2
35,No,Travel_Rarely,195,Sales,1,3,Medical,620,Female,80,2,Sales Executive,3,Single,6698,1,No,16,3,5,3,3,5,4,0,3
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,625,Female,91,4,Manager,1,Married,5626,7,No,16,3,22,2,3,18,16,11,8
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,647,Female,55,1,Laboratory Technician,3,Married,14168,1,Yes,16,3,6,4,3,6,3,1,2
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,705,Male,58,1,Research Scientist,1,Married,8544,2,No,16,3,5,3,4,3,2,0,2
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,797,Female,72,1,Research Scientist,4,Single,13551,2,No,16,3,10,2,3,4,2,1,3
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,805,Female,72,1,Sales Representative,4,Married,20317,1,No,16,3,3,1,2,3,2,0,2
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,815,Male,64,4,Research Director,3,Married,6881,5,No,16,3,30,3,3,4,3,0,3
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,838,Female,100,1,Research Scientist,4,Single,8306,1,No,16,3,6,3,3,5,2,1,3
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,842,Male,37,2,Sales Executive,4,Single,21519,4,No,16,3,12,3,2,9,7,7,3
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,844,Male,42,3,Research Director,4,Divorced,8842,1,Yes,16,3,9,3,3,9,8,0,8
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,887,Female,36,1,Research Scientist,1,Married,10554,2,No,16,3,7,2,3,4,2,0,2
35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,899,Male,78,3,Manufacturing Director,2,Married,9129,3,No,16,3,16,2,3,13,10,4,8
35,No,Travel_Rarely,1219,Sales,18,3,Medical,975,Female,86,2,Sales Executive,3,Married,6179,1,No,16,3,5,3,3,5,2,1,0
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,986,Female,100,4,Sales Executive,2,Single,17071,4,Yes,16,3,22,2,2,1,0,0,0
39,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1026,Female,65,4,Manufacturing Director,4,Married,7060,1,No,16,3,21,3,3,21,6,11,8
36,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1042,Female,43,1,Laboratory Technician,1,Single,8269,1,No,16,3,18,1,3,17,13,15,14
45,No,Travel_Rarely,788,Human Resources,24,4,Medical,1049,Male,36,1,Human Resources,2,Single,8318,1,No,16,3,6,3,3,6,3,0,4
38,No,Travel_Frequently,1186,Research & Development,3,4,Other,1060,Male,44,1,Research Scientist,3,Married,2997,3,No,16,3,8,2,3,2,2,2,2
26,No,Travel_Rarely,192,Research & Development,1,2,Medical,1083,Male,59,1,Laboratory Technician,1,Married,11141,1,No,16,3,6,2,3,5,3,1,3
28,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1102,Male,50,1,Laboratory Technician,3,Divorced,22482,1,No,16,3,4,5,2,4,2,2,2
38,No,Travel_Rarely,130,Sales,2,2,Marketing,1125,Male,32,3,Sales Executive,2,Single,20619,7,No,16,3,10,2,3,1,0,0,0
42,No,Non-Travel,179,Human Resources,2,5,Medical,1231,Male,79,2,Human Resources,1,Married,12858,7,No,16,3,10,3,4,4,3,0,3
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,Female,94,5,Manager,2,Single,2493,2,Yes,16,3,26,2,3,24,10,1,11
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,Female,97,1,Laboratory Technician,4,Single,19305,1,No,15,3,0,5,4,0,0,0,0
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,Female,78,2,Research Scientist,2,Married,5628,6,Yes,16,3,18,2,3,1,0,0,0
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,Male,74,1,Research Scientist,3,Divorced,8532,9,No,16,3,6,0,3,4,2,0,0
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,Female,83,2,Sales Executive,1,Married,2261,2,No,16,3,17,2,2,15,7,6,13
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,Female,82,4,Manufacturing Director,2,Single,24439,3,No,16,3,29,1,2,5,2,0,3
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425,Female,99,2,Sales Executive,2,Single,20763,3,Yes,16,3,15,3,3,5,4,0,1
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1435,Male,37,2,Laboratory Technician,4,Single,22604,1,No,16,3,10,2,2,10,4,1,8
55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1501,Male,30,2,Healthcare Representative,3,Married,16143,0,Yes,16,3,4,2,3,3,2,1,2
53,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1572,Female,78,3,Manufacturing Director,4,Married,14618,0,No,16,3,34,4,3,33,7,1,9
35,No,Travel_Rarely,670,Research & Development,10,4,Medical,1587,Female,51,2,Healthcare Representative,3,Single,4223,3,Yes,16,3,10,4,3,5,2,0,4
50,No,Travel_Rarely,264,Sales,9,3,Marketing,1591,Male,59,5,Manager,3,Married,19519,4,Yes,16,3,27,2,3,1,0,0,0
23,No,Travel_Rarely,977,Research & Development,10,3,Technical Degree,1592,Male,45,1,Research Scientist,3,Married,12826,2,No,16,3,4,2,3,2,2,2,2
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1655,Female,72,4,Research Director,2,Married,3498,3,No,16,3,27,2,3,4,2,1,2
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1674,Female,74,1,Laboratory Technician,1,Divorced,24941,4,Yes,16,3,17,2,2,2,2,2,2
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1678,Male,80,3,Sales Executive,3,Single,11591,3,Yes,16,3,21,2,3,2,0,0,2
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1707,Male,62,1,Research Scientist,3,Married,17616,1,No,16,3,5,1,3,5,3,0,4
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1724,Female,92,2,Manufacturing Director,1,Married,5041,2,Yes,16,3,18,3,3,1,0,0,0
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1728,Male,49,2,Manufacturing Director,3,Married,5151,2,No,16,3,17,3,3,7,7,0,7
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1745,Female,78,1,Research Scientist,1,Single,26427,0,No,16,3,10,2,3,9,7,0,7
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763,Male,58,2,Healthcare Representative,3,Married,9128,3,No,16,3,10,3,3,7,0,1,7
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1766,Male,60,2,Healthcare Representative,4,Married,24539,3,Yes,16,3,15,2,3,1,0,1,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,Male,38,1,Research Scientist,3,Married,15587,9,Yes,16,3,6,4,3,1,0,0,0
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1826,Male,91,1,Laboratory Technician,3,Married,9696,0,No,16,3,6,2,4,5,4,0,3
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907,Male,97,1,Laboratory Technician,4,Single,10261,1,No,16,3,5,3,3,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1908,Male,33,2,Sales Executive,2,Married,16822,2,No,16,3,12,1,1,4,2,1,3
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,Female,58,2,Research Scientist,2,Divorced,18115,1,Yes,16,3,20,3,3,20,11,0,7
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,Male,71,2,Sales Executive,1,Married,15975,0,No,16,3,6,2,1,5,3,0,4
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,2040,Female,31,3,Human Resources,4,Single,16642,1,Yes,16,3,9,2,3,9,0,1,7
31,No,Travel_Rarely,670,Research & Development,26,1,Life Sciences,16,Male,31,1,Research Scientist,3,Divorced,15170,1,No,17,3,5,1,2,5,2,4,3
45,No,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,86,Male,59,3,Research Scientist,1,Divorced,18787,2,No,17,3,25,2,3,1,0,0,0
36,Yes,Travel_Rarely,318,Research & Development,9,3,Medical,90,Male,79,1,Research Scientist,3,Married,21777,0,Yes,17,3,2,0,2,1,0,0,0
31,No,Travel_Rarely,1082,Research & Development,1,4,Medical,95,Male,87,1,Research Scientist,2,Single,18775,1,No,17,3,1,4,3,1,1,1,0
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,96,Male,66,2,Research Scientist,2,Married,7346,1,No,17,3,10,3,3,10,4,0,9
32,No,Travel_Frequently,689,Sales,9,2,Medical,195,Male,35,2,Sales Executive,4,Divorced,22812,0,No,17,3,9,2,4,8,7,0,7
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,211,Male,34,2,Manufacturing Director,3,Married,13983,2,No,17,3,10,2,3,1,0,0,0
34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256,Male,45,2,Manufacturing Director,3,Married,14074,1,No,17,3,10,2,2,10,9,1,9
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,277,Male,43,1,Research Scientist,3,Divorced,5972,1,Yes,17,3,5,4,4,5,3,2,0
59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,309,Male,70,1,Research Scientist,4,Married,8456,3,No,17,3,7,6,3,1,0,0,0
37,No,Travel_Frequently,319,Sales,4,4,Marketing,311,Male,41,1,Sales Representative,4,Divorced,2539,4,No,17,3,13,2,3,9,8,5,8
59,No,Travel_Rarely,818,Human Resources,6,2,Medical,321,Male,52,1,Human Resources,3,Married,25657,8,No,17,3,7,2,2,2,2,2,2
40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,335,Male,62,2,Research Scientist,4,Divorced,24447,1,No,17,3,9,3,3,9,8,4,7
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,341,Male,77,2,Manufacturing Director,3,Married,5118,4,No,17,3,9,1,3,3,2,0,2
21,No,Travel_Rarely,996,Research & Development,3,2,Medical,379,Male,100,1,Research Scientist,3,Single,10531,1,No,17,3,3,4,4,3,2,1,0
39,No,Travel_Rarely,1132,Research & Development,1,3,Medical,417,Male,48,3,Healthcare Representative,4,Divorced,10942,0,No,17,3,19,5,2,18,10,3,7
38,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,421,Female,81,3,Research Director,2,Married,26707,3,No,17,3,19,2,3,10,8,0,1
29,No,Travel_Rarely,738,Research & Development,9,5,Other,455,Male,30,1,Laboratory Technician,4,Single,7621,0,No,17,3,4,2,3,3,2,2,2
26,No,Travel_Rarely,933,Sales,1,3,Life Sciences,476,Male,57,2,Sales Executive,3,Married,20156,1,No,17,3,8,3,3,8,7,7,7
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,591,Male,97,1,Laboratory Technician,3,Married,9260,4,No,17,3,8,4,3,2,2,2,0
41,No,Non-Travel,509,Research & Development,2,4,Other,616,Female,62,2,Healthcare Representative,3,Single,2112,2,Yes,17,3,10,3,3,8,7,0,7
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,623,Female,59,3,Manufacturing Director,4,Single,23848,4,No,17,3,12,3,4,6,5,1,2
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,638,Male,58,5,Research Director,3,Divorced,2125,1,Yes,17,3,31,5,3,31,9,0,9
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,650,Male,46,2,Sales Executive,1,Divorced,11512,2,No,17,3,9,2,1,3,1,1,2
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,715,Male,80,1,Research Scientist,4,Single,15232,3,No,17,3,4,2,3,1,0,0,0
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,769,Male,86,2,Laboratory Technician,4,Single,10919,2,No,17,3,19,4,3,2,2,2,2
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,796,Male,38,2,Sales Executive,1,Single,3064,6,No,17,3,6,2,2,4,3,1,2
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,808,Female,93,2,Sales Executive,1,Married,13305,5,No,17,3,6,1,3,3,2,1,2
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,828,Male,46,1,Research Scientist,3,Single,16374,6,No,17,3,5,3,2,2,2,2,1
24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,888,Male,46,1,Laboratory Technician,4,Married,10778,0,No,17,3,6,2,2,5,2,3,4
36,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,924,Male,68,2,Healthcare Representative,4,Married,4821,0,Yes,17,3,17,2,2,16,8,4,11
42,No,Travel_Rarely,462,Sales,14,2,Medical,936,Female,68,2,Sales Executive,3,Single,7824,7,No,17,3,10,6,3,5,4,0,3
41,No,Travel_Frequently,840,Research & Development,9,3,Medical,999,Male,64,5,Research Director,3,Divorced,3735,2,No,17,3,21,2,4,18,16,0,11
47,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1003,Female,83,2,Sales Executive,4,Single,8571,1,Yes,17,3,9,0,3,9,0,0,7
38,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1006,Male,66,1,Research Scientist,3,Married,12127,0,No,17,3,3,0,2,2,1,0,2
30,Yes,Travel_Frequently,109,Research & Development,5,3,Medical,1017,Female,60,1,Laboratory Technician,2,Single,25725,0,No,17,3,4,3,3,3,2,1,2
46,No,Travel_Rarely,430,Research & Development,1,4,Medical,1069,Male,40,5,Research Director,4,Divorced,21445,9,No,17,3,23,0,3,2,2,2,2
34,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1103,Male,45,2,Healthcare Representative,4,Single,22266,0,No,17,3,7,1,2,6,2,0,4
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1109,Male,35,4,Manager,1,Married,14399,0,No,17,3,23,3,3,22,6,13,7
33,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1114,Female,30,2,Sales Executive,2,Married,13401,0,No,17,3,4,3,3,3,2,0,2
28,No,Travel_Rarely,950,Research & Development,3,3,Medical,1121,Female,93,3,Manufacturing Director,2,Divorced,8039,0,No,17,3,10,3,2,9,7,1,7
28,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1136,Male,67,1,Research Scientist,2,Married,19911,0,No,17,3,6,2,1,5,3,0,4
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1138,Male,56,4,Sales Executive,2,Married,11879,6,No,17,3,22,3,3,9,8,2,3
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1157,Female,77,2,Sales Executive,1,Single,18385,0,Yes,17,3,6,3,3,5,2,0,3
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1164,Male,100,1,Human Resources,3,Single,7108,1,No,17,3,6,2,1,5,4,1,4
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,1166,Female,88,3,Research Director,3,Single,13782,9,No,17,3,20,3,2,18,7,2,13
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1210,Male,95,1,Research Scientist,1,Divorced,20293,6,No,17,3,5,2,1,1,0,0,0
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1226,Male,43,1,Sales Representative,4,Single,5050,1,No,17,3,2,2,3,2,1,2,2
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1242,Female,60,3,Research Director,1,Married,23281,3,Yes,17,3,20,6,3,1,0,0,0
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1245,Female,53,3,Manufacturing Director,3,Divorced,9659,7,No,17,3,33,2,1,5,4,1,4
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1254,Female,48,2,Sales Executive,4,Single,16490,5,No,17,3,13,2,3,6,1,0,5
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,Female,89,1,Research Scientist,3,Married,21643,0,No,17,3,2,5,2,1,0,0,0
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,Female,66,2,Sales Executive,1,Divorced,4297,0,No,17,3,10,2,3,9,3,1,7
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,Male,85,4,Sales Executive,3,Single,9277,6,Yes,17,3,24,2,2,19,7,3,8
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1447,Female,86,1,Laboratory Technician,2,Married,3708,5,No,17,3,7,2,2,5,4,0,2
47,No,Travel_Rarely,571,Sales,14,3,Medical,1503,Female,78,2,Sales Executive,3,Married,24200,3,Yes,17,3,11,4,2,5,4,1,2
37,No,Travel_Rarely,674,Research & Development,13,3,Medical,1543,Male,47,2,Research Scientist,4,Married,3031,1,No,17,3,10,2,3,10,8,3,7
34,No,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1580,Male,45,2,Research Scientist,4,Married,13008,9,No,17,3,9,3,2,2,2,2,1
35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1596,Male,46,2,Laboratory Technician,3,Married,25348,1,No,17,3,10,3,2,10,9,6,8
28,Yes,Travel_Rarely,329,Research & Development,24,3,Medical,1604,Male,51,1,Laboratory Technician,2,Married,7324,1,Yes,17,3,1,3,3,1,1,0,0
24,Yes,Travel_Frequently,381,Research & Development,9,3,Medical,1494,Male,89,1,Laboratory Technician,1,Single,16998,2,Yes,11,3,4,2,2,0,0,0,0
32,No,Travel_Rarely,634,Research & Development,5,4,Other,1607,Female,35,1,Research Scientist,4,Married,18783,3,No,17,3,6,3,3,3,2,0,2
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1631,Male,85,2,Manufacturing Director,3,Married,26493,3,No,17,3,9,2,2,4,3,0,2
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1639,Male,55,3,Sales Executive,1,Married,21530,9,No,17,3,15,3,3,13,12,6,0
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,1647,Female,86,1,Research Scientist,3,Married,22490,7,No,17,3,5,0,3,3,2,0,2
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1653,Male,77,2,Manufacturing Director,3,Divorced,4973,1,No,17,3,7,6,3,7,7,0,7
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1706,Male,73,2,Sales Executive,4,Married,6069,1,Yes,17,3,10,3,3,10,9,8,8
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1709,Female,43,1,Laboratory Technician,3,Married,25412,9,No,17,3,9,2,3,5,3,1,2
28,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1504,Male,38,1,Laboratory Technician,1,Single,5355,7,No,11,3,8,2,2,0,0,0,0
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1783,Female,79,1,Laboratory Technician,1,Married,15999,1,Yes,17,3,1,6,3,1,0,0,0
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1789,Male,46,5,Research Director,4,Divorced,14218,7,Yes,17,3,24,3,3,2,1,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802,Female,99,1,Laboratory Technician,1,Married,25605,4,No,17,3,7,5,2,4,3,0,2
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,Male,93,2,Laboratory Technician,1,Married,6208,4,No,17,3,11,3,2,7,1,0,7
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,Female,52,2,Healthcare Representative,4,Divorced,9060,4,No,17,3,12,3,3,5,3,0,3
33,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1515,Male,69,2,Healthcare Representative,3,Single,22049,2,Yes,17,3,14,6,3,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,Male,89,1,Human Resources,1,Married,21495,0,No,17,3,2,4,3,1,0,0,0
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859,Male,93,2,Healthcare Representative,3,Divorced,21143,8,No,17,3,11,3,3,7,0,1,6
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,Male,45,1,Sales Representative,1,Single,10642,1,No,17,3,1,3,3,1,0,0,0
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,Male,30,3,Healthcare Representative,3,Married,16873,1,No,17,3,10,1,3,10,9,0,9
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1998,Male,35,2,Research Scientist,1,Divorced,11189,6,Yes,17,3,9,3,2,4,3,1,2
36,No,Travel_Frequently,884,Research & Development,23,2,Medical,2061,Male,41,2,Laboratory Technician,4,Married,12290,4,No,17,3,17,3,3,5,2,0,3
24,No,Non-Travel,673,Research & Development,11,2,Other,26,Female,96,2,Manufacturing Director,3,Divorced,8232,0,No,18,3,5,5,2,4,2,1,3
37,No,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,77,Male,51,2,Manufacturing Director,3,Divorced,2689,1,No,18,3,7,2,4,7,5,0,7
35,No,Travel_Rarely,1214,Research & Development,1,3,Medical,105,Male,30,1,Research Scientist,3,Single,26278,1,No,18,3,6,3,3,6,4,0,4
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,137,Female,66,1,Laboratory Technician,4,Single,19783,1,Yes,18,3,1,5,3,1,0,1,0
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,161,Female,72,1,Research Scientist,2,Married,4510,9,Yes,18,3,7,2,3,5,4,4,3
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,163,Male,76,2,Sales Executive,3,Married,20739,4,Yes,18,3,12,3,2,7,7,7,7
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,183,Male,41,2,Sales Executive,3,Married,24835,2,No,18,3,6,3,3,2,2,2,2
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206,Male,60,2,Laboratory Technician,2,Divorced,10901,8,No,18,3,20,2,1,17,9,0,15
34,No,Travel_Frequently,303,Sales,2,4,Marketing,216,Female,75,1,Sales Representative,3,Married,11314,6,No,18,3,6,3,3,4,3,1,2
